Account Name,VM UUID,VM Name,VM Type,Power State,CPUs,Storage Capacity,Memory,Reserved Memory,Is CVM,Last Reported,Theater,Region,Sub Region,Cluster UUID,Cluster Name,Node UUID,Node Serial Number,Hypervisor Type,Guest OS
"Petronas Energy Canada Ltd",49eefdb6-d3f1-424c-9172-8bc1f7304be8,"CALV91124","kGuestVM","on",8,111 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",b01deea2-acb2-4f69-9531-0bf25bb5b9e2,"CALV91126","kGuestVM","on",8,160 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",36953c5d-73c1-4a7a-bde6-22488e4bb6b3,"CALV91128","kGuestVM","on",8,230 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",6806b762-fd76-44d4-89cf-18db5029674f,"CALV91129","kGuestVM","on",8,125 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",fc0237ac-06d4-4924-957b-38cf4eb70a67,"CALV91136","kGuestVM","on",8,106 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",99f66bc3-c23d-4706-8ae9-0a653ae2fc56,"CALV91137","kGuestVM","on",8,106 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",f1256578-cb56-4a60-b9b0-1c296b708784,"CALV91140","kGuestVM","on",8,110 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",255c2d03-08c0-488e-83d7-d616aee33569,"CALV91141","kGuestVM","on",8,114 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",00ce5297-199d-48c1-ab07-5b3723e77cc6,"CALV91142","kGuestVM","on",8,111 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",245131fc-2c3b-467b-8b45-170ec45110bf,"CALV91144","kGuestVM","on",8,107 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",89577736-fbb3-4811-9ad0-86248d0aa116,"CALV91145","kGuestVM","on",8,106 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",65f870a5-8502-4a01-8d50-bd894e5645e6,"CALV91146","kGuestVM","on",8,135 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",2fe8fe31-428f-4f56-8625-b16dbb0994be,"CALV91147","kGuestVM","on",8,110 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",6d4e894c-a9ec-4506-bd56-dd462712ae4d,"CALV91148","kGuestVM","on",8,110 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",12189bd1-bfdd-44c1-bc9d-6b1bc387ee65,"CALV91149","kGuestVM","on",8,111 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",a6172f58-cde6-4abb-81df-d696519a7292,"CALV91150","kGuestVM","on",8,114 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",f2439d76-ec10-48b1-b423-7674dba9b637,"CALV91151","kGuestVM","on",8,166 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",3bc29be6-7f7d-46f6-aaf0-151677a53440,"CALV91152","kGuestVM","on",8,126 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",7b53780e-4676-49ac-b7ea-768820d10b9e,"CALV91153","kGuestVM","on",8,108 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",5ab4eeca-a8fa-4092-a846-1fd165a593c3,"CALV91157","kGuestVM","on",8,114 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",b3dd02f9-bb37-4c29-b470-ea447f333123,"CALV91158","kGuestVM","on",8,108 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",da14105a-c432-44d4-b32c-2c3007fc5103,"CALV91159","kGuestVM","on",8,109 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",435f509c-5f6d-4481-bfa5-5207467ca041,"CALV91163","kGuestVM","on",8,107 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",7f1e9961-c2a1-4484-8b2c-615b084c0815,"CALV91164","kGuestVM","on",8,126 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",44c639b9-ad2a-4f82-84a7-ff43daa27875,"CALV91165","kGuestVM","on",8,129 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",61710bd7-35b6-4670-b1b9-f2d6a442dd11,"CALV91166","kGuestVM","on",8,126 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",c48b215b-6be0-4fa3-865d-c90ccf2a7f6c,"CALV91167","kGuestVM","on",8,106 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",18d5b4ba-d0a9-49b6-bb1d-112e566b100b,"CALV91168","kGuestVM","on",8,107 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",73bfb90a-35a3-4f20-ac92-bc7b20877c25,"CALV91175","kGuestVM","on",8,116 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",f3c4ffd4-8b8b-49f2-8fbf-780aa4c698f4,"CALV91177","kGuestVM","on",8,110 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",511b08ca-c8bb-4347-aef6-4c20496f6f5d,"CALV91178","kGuestVM","on",8,105 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",869962aa-50c8-40b8-80ee-c1c05ef98c8b,"CALV91179","kGuestVM","on",8,108 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",26b55cc9-d391-45cd-b05e-e030d9c34ac6,"CALV91181","kGuestVM","on",8,129 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",a167ca58-b7c3-48c9-b63b-d2c56aaf0a13,"CALV91183","kGuestVM","on",8,126 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",177abe26-46b6-47d8-99be-180f16c5bfce,"CALV91184","kGuestVM","on",8,129 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",8d9dd432-a090-4e8d-a1b5-b14024169d66,"CALV91185","kGuestVM","on",8,129 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",307670ce-9cfd-4540-834f-7756070a0602,"CALV91188","kGuestVM","on",8,114 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",47222ede-6b88-49bc-9c18-978cb6c21bac,"CALV91194","kGuestVM","on",8,113 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",721d294d-a641-4a09-aae7-0422e9ec94ee,"CALV91205","kGuestVM","off",8,130 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",cb20c14f-f10f-445f-8374-cd10ba077594,"CALV91206","kGuestVM","off",8,130 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",e275ba01-c152-401e-bd02-00df619e0b57,"CALV91207","kGuestVM","off",8,130 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",c302a5a8-98c0-409e-91cd-24d9f3c91410,"CALV91208","kGuestVM","off",8,130 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",cb5e3bc3-f709-483f-ad65-dc622fbfedb3,"CALV91209","kGuestVM","off",8,130 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",1e8e2521-1a2e-4e77-97d9-e1f87047f69d,"CALV91210","kGuestVM","off",8,130 GiB,8 GiB,0.00 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",-,"-","-","Not Found"
"Petronas Energy Canada Ltd",bb4cb52a-8dd9-41ef-b259-528d82e5eca1,"CALV91211","kGuestVM","on",8,115 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",264574da-f4c6-4659-b5d0-926ec924f87c,"CALV91212","kGuestVM","on",8,121 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",9bb4543d-d031-4572-b692-8c6799c1ff31,"CALV91213","kGuestVM","on",8,118 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",cb0532cc-95bc-465a-8f73-39759c2695cd,"CALV91214","kGuestVM","on",8,125 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",9d4f6049-f6e0-45aa-ba58-049781f59be3,"CALV91216","kGuestVM","on",8,123 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",5f6e49a6-f144-4a68-83fe-03a266782b56,"CALV91217","kGuestVM","on",8,104 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",c434460a-1457-421f-8dfe-d2d3baf7b4cf,"CALV91218","kGuestVM","on",8,104 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",38a7e73d-bb85-4acd-b239-a09d8a5d2d75,"CALV91219","kGuestVM","on",8,149 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",a913a624-8e7c-4163-a1e1-7fe6a65cdc5b,"CALV91220","kGuestVM","on",8,106 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",481ced1b-a82d-4f72-8f9d-040a72ff3af4,"CALV91221","kGuestVM","on",8,113 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",5e329586-7c02-4cc3-aafd-dfd469b0dc1a,"CALV91222","kGuestVM","on",8,117 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",6bb4ac97-06c4-43a1-b8a1-022f2b1f03e6,"CALV91223","kGuestVM","on",8,117 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",0045135c-edf8-41f4-a248-c4919de87e72,"CALV91225","kGuestVM","on",8,116 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",b9c336ba-6fb7-4165-8598-86fce6029aba,"HM22CS009425","AHV","Not Found"
"Petronas Energy Canada Ltd",fa462636-3d1f-41f1-b345-689913ac59fd,"CALV91226","kGuestVM","on",8,115 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",07b5dddb-43c2-45ad-ba3c-531092cb1595,"CALV91228","kGuestVM","on",8,106 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",1e6cef3c-0762-4777-9c75-f032e07eedc8,"CALV91229","kGuestVM","on",8,135 GiB,16 GiB,16 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",fec433ce-66d1-4db9-8981-4bf73e9e9cc5,"CALV91230","kGuestVM","on",8,109 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",c7fa6a5b-009e-4a64-9d9d-1cff37d976b5,"HM22CS010168","AHV","Not Found"
"Petronas Energy Canada Ltd",c47603a2-75dc-41b7-a941-1b90268f53b8,"CALV91231","kGuestVM","on",8,114 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",e2a5c36f-de7a-4292-8648-5396a140cf2d,"CALV91232","kGuestVM","on",8,103 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
"Petronas Energy Canada Ltd",4f3edef8-a5f6-440e-80e3-efc0752167c2,"CALV91233","kGuestVM","on",8,107 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",94e4e07c-a6da-4614-9da4-299e4a328bf1,"CALV91234","kGuestVM","on",8,106 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",a481df83-845f-4a36-9f21-e24debc2f497,"CALV91235","kGuestVM","on",8,125 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",be4d6dbc-5175-409f-b19b-b5cd37195728,"CALV91236","kGuestVM","on",8,114 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",adb5d8a3-57cf-4faa-854d-3a9ec228243c,"HM22CS010037","AHV","Not Found"
"Petronas Energy Canada Ltd",553d4a90-544a-4b6c-a3a1-f3a33baf9630,"CALV91238","kGuestVM","on",8,108 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",52b0a603-5ba5-4255-8c94-a5451743195a,"HM22CS010094","AHV","Not Found"
"Petronas Energy Canada Ltd",5b875708-7d77-47fb-bede-e0e148e90f76,"CALV91239","kGuestVM","on",8,108 GiB,8 GiB,8 GiB,false,2025-10-23,"Americas","Americas North Enterprise & Canada","Canada Enterprise/Comm West",0005fc76-8db4-3aae-23df-7cc255357f98,"CG1NTX04",3c082f60-0b3c-4b1a-a40e-f488697f2c32,"HM22CS010115","AHV","Not Found"
